index, start time, end time, latency (microsecond)
2078, 1714494448.972575, 1714494448.990982, 18407
2079, 1714494449.3003, 1714494449.27593, 24590
2080, 1714494449.39356, 1714494449.60942, 21586
2081, 1714494449.72623, 1714494449.93213, 20590
2082, 1714494449.104953, 1714494449.129109, 24156
2083, 1714494449.141199, 1714494449.159973, 18774
2084, 1714494449.171735, 1714494449.190906, 19171
2085, 1714494449.202146, 1714494449.219727, 17581
2086, 1714494449.230599, 1714494449.248443, 17844
2087, 1714494449.260180, 1714494449.279406, 19226
2088, 1714494449.290240, 1714494449.308381, 18141
2089, 1714494449.319215, 1714494449.340266, 21051
2090, 1714494449.351206, 1714494449.371802, 20596
2091, 1714494449.382936, 1714494449.406755, 23819
2092, 1714494449.417702, 1714494449.439741, 22039
2093, 1714494449.451546, 1714494449.471672, 20126
2094, 1714494449.482814, 1714494449.505510, 22696
2095, 1714494449.517311, 1714494449.539158, 21847
2096, 1714494449.549438, 1714494449.567843, 18405
2097, 1714494449.578917, 1714494449.600611, 21694
2098, 1714494449.611235, 1714494449.632904, 21669
2099, 1714494449.644023, 1714494449.666559, 22536
2100, 1714494449.677583, 1714494449.697746, 20163
2101, 1714494449.708113, 1714494449.729871, 21758
2102, 1714494449.741282, 1714494449.764724, 23442
2103, 1714494449.776045, 1714494449.799459, 23414
2104, 1714494449.810128, 1714494449.830332, 20204
2105, 1714494449.841590, 1714494449.860172, 18582
2106, 1714494449.871032, 1714494449.892240, 21208
2107, 1714494449.903082, 1714494449.920187, 17105
2108, 1714494449.930828, 1714494449.951067, 20239
2109, 1714494449.963476, 1714494449.985294, 21818
2110, 1714494449.995537, 1714494450.15453, 19916
2111, 1714494450.26277, 1714494450.41747, 15470
2112, 1714494450.54345, 1714494450.72676, 18331
2113, 1714494450.83728, 1714494450.102119, 18391
2114, 1714494450.113213, 1714494450.131252, 18039
2115, 1714494450.143322, 1714494450.165816, 22494
2116, 1714494450.176653, 1714494450.195898, 19245
2117, 1714494450.206291, 1714494450.225600, 19309
2118, 1714494450.236522, 1714494450.256044, 19522
2119, 1714494450.267819, 1714494450.287431, 19612
2120, 1714494450.299660, 1714494450.320473, 20813
2121, 1714494450.331027, 1714494450.348851, 17824
2122, 1714494450.359025, 1714494450.377637, 18612
2123, 1714494450.387815, 1714494450.406513, 18698
2124, 1714494450.416761, 1714494450.436183, 19422
2125, 1714494450.446950, 1714494450.468660, 21710
2126, 1714494450.478845, 1714494450.499394, 20549
2127, 1714494450.509565, 1714494450.525236, 15671
2128, 1714494450.535426, 1714494450.551126, 15700
2129, 1714494450.561300, 1714494450.579494, 18194
2130, 1714494450.589702, 1714494450.607861, 18159
2131, 1714494450.618078, 1714494450.635830, 17752
2132, 1714494450.646036, 1714494450.663545, 17509
2133, 1714494450.673771, 1714494450.697598, 23827
2134, 1714494450.707881, 1714494450.725906, 18025
2135, 1714494450.736057, 1714494450.752410, 16353
2136, 1714494450.762613, 1714494450.779768, 17155
2137, 1714494450.789968, 1714494450.807322, 17354
2138, 1714494450.818348, 1714494450.841961, 23613
2139, 1714494450.852480, 1714494450.875985, 23505
2140, 1714494450.886896, 1714494450.905206, 18310
2141, 1714494450.915412, 1714494450.936223, 20811
2142, 1714494450.947080, 1714494450.967591, 20511
2143, 1714494450.977777, 1714494450.997911, 20134
2144, 1714494451.9295, 1714494451.27533, 18238
2145, 1714494451.39272, 1714494451.54689, 15417
2146, 1714494451.66866, 1714494451.85197, 18331
2147, 1714494451.96460, 1714494451.115069, 18609
2148, 1714494451.127349, 1714494451.147113, 19764
2149, 1714494451.159037, 1714494451.178248, 19211
2150, 1714494451.188953, 1714494451.207712, 18759
2151, 1714494451.220242, 1714494451.238993, 18751
2152, 1714494451.251002, 1714494451.271074, 20072
2153, 1714494451.282167, 1714494451.300440, 18273
2154, 1714494451.312602, 1714494451.330611, 18009
2155, 1714494451.342004, 1714494451.361382, 19378
2156, 1714494451.373317, 1714494451.393464, 20147
2157, 1714494451.403958, 1714494451.421580, 17622
2158, 1714494451.434887, 1714494451.454681, 19794
2159, 1714494451.465808, 1714494451.486682, 20874
2160, 1714494451.498908, 1714494451.518298, 19390
2161, 1714494451.529456, 1714494451.548770, 19314
2162, 1714494451.561282, 1714494451.579972, 18690
2163, 1714494451.591309, 1714494451.609526, 18217
2164, 1714494451.621157, 1714494451.639553, 18396
2165, 1714494451.650863, 1714494451.669082, 18219
2166, 1714494451.680172, 1714494451.712420, 32248
2167, 1714494451.723905, 1714494451.742573, 18668
2168, 1714494451.753559, 1714494451.773095, 19536
2169, 1714494451.784450, 1714494451.802775, 18325
2170, 1714494451.813925, 1714494451.831809, 17884
2171, 1714494451.844361, 1714494451.866064, 21703
2172, 1714494451.876647, 1714494451.896495, 19848
2173, 1714494451.908282, 1714494451.926775, 18493
2174, 1714494451.939099, 1714494451.956941, 17842
2175, 1714494451.967672, 1714494451.986224, 18552
2176, 1714494451.996540, 1714494452.15128, 18588
2177, 1714494452.26802, 1714494452.46656, 19854
2178, 1714494452.58892, 1714494452.86680, 27788
2179, 1714494452.97759, 1714494452.125302, 27543
2180, 1714494452.136147, 1714494452.161657, 25510
2181, 1714494452.172492, 1714494452.201463, 28971
2182, 1714494452.212321, 1714494452.240617, 28296
2183, 1714494452.252353, 1714494452.280135, 27782
2184, 1714494452.291903, 1714494452.315769, 23866
2185, 1714494452.327877, 1714494452.354900, 27023
2186, 1714494452.366526, 1714494452.392638, 26112
2187, 1714494452.403692, 1714494452.432449, 28757
2188, 1714494452.443097, 1714494452.465755, 22658
2189, 1714494452.478207, 1714494452.501423, 23216
2190, 1714494452.513513, 1714494452.535456, 21943
2191, 1714494452.546582, 1714494452.568374, 21792
2192, 1714494452.581004, 1714494452.600992, 19988
2193, 1714494452.612097, 1714494452.631553, 19456
2194, 1714494452.642964, 1714494452.664522, 21558
2195, 1714494452.676814, 1714494452.695168, 18354
2196, 1714494452.707534, 1714494452.727712, 20178
2197, 1714494452.739099, 1714494452.758947, 19848
2198, 1714494452.769965, 1714494452.788649, 18684
2199, 1714494452.799180, 1714494452.816553, 17373
2200, 1714494452.829368, 1714494452.848842, 19474
2201, 1714494452.861329, 1714494452.880176, 18847
2202, 1714494452.891674, 1714494452.910931, 19257
2203, 1714494452.922964, 1714494452.944684, 21720
2204, 1714494452.956474, 1714494452.973818, 17344
2205, 1714494452.984636, 1714494453.7366, 22730
2206, 1714494453.20103, 1714494453.39588, 19485
2207, 1714494453.50700, 1714494453.69389, 18689
2208, 1714494453.81187, 1714494453.100586, 19399
2209, 1714494453.111708, 1714494453.130884, 19176
2210, 1714494453.143413, 1714494453.163485, 20072
2211, 1714494453.174581, 1714494453.193291, 18710
2212, 1714494453.203521, 1714494453.226212, 22691
2213, 1714494453.238157, 1714494453.256026, 17869
2214, 1714494453.268176, 1714494453.289192, 21016
2215, 1714494453.300309, 1714494453.319838, 19529
2216, 1714494453.330897, 1714494453.349354, 18457
2217, 1714494453.361755, 1714494453.380809, 19054
2218, 1714494453.393077, 1714494453.411194, 18117
2219, 1714494453.421835, 1714494453.439654, 17819
2220, 1714494453.451893, 1714494453.471557, 19664
2221, 1714494453.482893, 1714494453.513398, 30505
2222, 1714494453.525495, 1714494453.547454, 21959
2223, 1714494453.559652, 1714494453.577331, 17679
2224, 1714494453.588096, 1714494453.605937, 17841
2225, 1714494453.616325, 1714494453.634254, 17929
2226, 1714494453.645401, 1714494453.665129, 19728
2227, 1714494453.677060, 1714494453.695629, 18569
2228, 1714494453.706924, 1714494453.729109, 22185
2229, 1714494453.740357, 1714494453.850289, 109932
2230, 1714494453.861416, 1714494453.885920, 24504
2231, 1714494453.898023, 1714494453.925000, 26977
2232, 1714494453.936482, 1714494453.981053, 44571
2233, 1714494453.992705, 1714494454.19098, 26393
2234, 1714494454.29446, 1714494454.67094, 37648
2235, 1714494454.77852, 1714494454.109958, 32106
2236, 1714494454.122201, 1714494454.148256, 26055
2237, 1714494454.159142, 1714494454.185060, 25918
2238, 1714494454.196078, 1714494454.251045, 54967
2239, 1714494454.263007, 1714494454.290227, 27220
2240, 1714494454.300930, 1714494454.347233, 46303
2241, 1714494454.359224, 1714494454.411011, 51787
2242, 1714494454.422276, 1714494454.452202, 29926
2243, 1714494454.463135, 1714494454.485202, 22067
2244, 1714494454.497451, 1714494454.521038, 23587
2245, 1714494454.533023, 1714494454.559683, 26660
2246, 1714494454.571814, 1714494454.596641, 24827
2247, 1714494454.606978, 1714494454.663062, 56084
2248, 1714494454.673441, 1714494454.699622, 26181
2249, 1714494454.710504, 1714494454.733020, 22516
2250, 1714494454.744944, 1714494454.763772, 18828
2251, 1714494454.773974, 1714494454.789034, 15060
2252, 1714494454.799768, 1714494454.818162, 18394
2253, 1714494454.828813, 1714494454.847404, 18591
2254, 1714494454.859171, 1714494454.876205, 17034
2255, 1714494454.887358, 1714494454.905956, 18598
2256, 1714494454.917144, 1714494454.935741, 18597
2257, 1714494454.948337, 1714494454.963921, 15584
2258, 1714494454.974661, 1714494454.993120, 18459
2259, 1714494455.3562, 1714494455.25509, 21947
2260, 1714494455.36556, 1714494455.55533, 18977
2261, 1714494455.67409, 1714494455.86286, 18877
2262, 1714494455.96990, 1714494455.115245, 18255
2263, 1714494455.127391, 1714494455.144632, 17241
2264, 1714494455.155696, 1714494455.174999, 19303
2265, 1714494455.185809, 1714494455.207291, 21482
2266, 1714494455.217755, 1714494455.240434, 22679
2267, 1714494455.251301, 1714494455.269614, 18313
2268, 1714494455.280327, 1714494455.302607, 22280
2269, 1714494455.313394, 1714494455.336213, 22819
2270, 1714494455.347052, 1714494455.368844, 21792
2271, 1714494455.379273, 1714494455.401024, 21751
2272, 1714494455.411887, 1714494455.431929, 20042
2273, 1714494455.443782, 1714494455.466112, 22330
2274, 1714494455.477084, 1714494455.496510, 19426
2275, 1714494455.507271, 1714494455.527321, 20050
2276, 1714494455.538337, 1714494455.561223, 22886
2277, 1714494455.572255, 1714494455.594366, 22111
2278, 1714494455.605473, 1714494455.623768, 18295
2279, 1714494455.634338, 1714494455.655232, 20894
2280, 1714494455.666156, 1714494455.687013, 20857
2281, 1714494455.699106, 1714494455.718335, 19229
2282, 1714494455.730281, 1714494455.752800, 22519
2283, 1714494455.764476, 1714494455.812850, 48374
2284, 1714494455.823660, 1714494455.876238, 52578
2285, 1714494455.887706, 1714494455.928407, 40701
2286, 1714494455.939125, 1714494455.979461, 40336
2287, 1714494455.991591, 1714494456.35050, 43459
2288, 1714494456.46115, 1714494456.90338, 44223
2289, 1714494456.101105, 1714494456.147375, 46270
2290, 1714494456.159558, 1714494456.207897, 48339
2291, 1714494456.218273, 1714494456.259944, 41671
2292, 1714494456.271910, 1714494456.336404, 64494
2293, 1714494456.346697, 1714494456.396016, 49319
2294, 1714494456.407506, 1714494456.452679, 45173
2295, 1714494456.463348, 1714494456.510989, 47641
2296, 1714494456.521657, 1714494456.574054, 52397
2297, 1714494456.585383, 1714494456.641179, 55796
2298, 1714494456.652003, 1714494456.702624, 50621
2299, 1714494456.715361, 1714494456.763194, 47833
2300, 1714494456.774335, 1714494456.815603, 41268
2301, 1714494456.826223, 1714494456.870481, 44258
2302, 1714494456.880798, 1714494456.933311, 52513
2303, 1714494456.944088, 1714494456.991672, 47584
2304, 1714494457.3774, 1714494457.51436, 47662
2305, 1714494457.62529, 1714494457.103415, 40886
2306, 1714494457.114834, 1714494457.161357, 46523
2307, 1714494457.172447, 1714494457.219005, 46558
2308, 1714494457.230115, 1714494457.272453, 42338
2309, 1714494457.284311, 1714494457.329433, 45122
2310, 1714494457.340407, 1714494457.382066, 41659
2311, 1714494457.393188, 1714494457.437633, 44445
2312, 1714494457.449194, 1714494457.490577, 41383
2313, 1714494457.501376, 1714494457.546899, 45523
2314, 1714494457.559404, 1714494457.606869, 47465
2315, 1714494457.617516, 1714494457.665350, 47834
2316, 1714494457.675906, 1714494457.720868, 44962
2317, 1714494457.732446, 1714494457.772395, 39949
2318, 1714494457.783349, 1714494457.830942, 47593
2319, 1714494457.841413, 1714494457.883039, 41626
2320, 1714494457.893970, 1714494457.935749, 41779
2321, 1714494457.946600, 1714494457.985062, 38462
2322, 1714494457.996856, 1714494458.38782, 41926
2323, 1714494458.51387, 1714494458.89946, 38559
2324, 1714494458.101970, 1714494458.126188, 24218
2325, 1714494458.137344, 1714494458.155746, 18402
2326, 1714494458.167393, 1714494458.189877, 22484
2327, 1714494458.200154, 1714494458.224648, 24494
2328, 1714494458.235298, 1714494458.259128, 23830
2329, 1714494458.271218, 1714494458.296151, 24933
2330, 1714494458.308021, 1714494458.334655, 26634
2331, 1714494458.345710, 1714494458.369720, 24010
2332, 1714494458.381249, 1714494458.403468, 22219
2333, 1714494458.414320, 1714494458.439213, 24893
2334, 1714494458.450222, 1714494458.473129, 22907
2335, 1714494458.483947, 1714494458.505673, 21726
2336, 1714494458.517878, 1714494458.539947, 22069
2337, 1714494458.552275, 1714494458.569543, 17268
2338, 1714494458.580507, 1714494458.628396, 47889
2339, 1714494458.639023, 1714494458.659276, 20253
2340, 1714494458.671110, 1714494458.693814, 22704
2341, 1714494458.704221, 1714494458.725646, 21425
2342, 1714494458.737777, 1714494458.759350, 21573
2343, 1714494458.770211, 1714494458.794935, 24724
2344, 1714494458.805881, 1714494458.830309, 24428
2345, 1714494458.840792, 1714494458.861880, 21088
2346, 1714494458.873976, 1714494458.894246, 20270
2347, 1714494458.905988, 1714494458.925957, 19969
2348, 1714494458.937938, 1714494458.963714, 25776
2349, 1714494458.975819, 1714494458.996488, 20669
2350, 1714494459.7716, 1714494459.32822, 25106
2351, 1714494459.44885, 1714494459.79569, 34684
2352, 1714494459.92049, 1714494459.108069, 16020
2353, 1714494459.119191, 1714494459.135815, 16624
2354, 1714494459.146774, 1714494459.167695, 20921
2355, 1714494459.179551, 1714494459.196391, 16840
2356, 1714494459.207754, 1714494459.228054, 20300
2357, 1714494459.239407, 1714494459.261157, 21750
2358, 1714494459.272314, 1714494459.292577, 20263
2359, 1714494459.303850, 1714494459.323018, 19168
2360, 1714494459.334135, 1714494459.354807, 20672
2361, 1714494459.365928, 1714494459.386020, 20092
2362, 1714494459.397146, 1714494459.421750, 24604
2363, 1714494459.433254, 1714494459.453618, 20364
2364, 1714494459.464514, 1714494459.485823, 21309
2365, 1714494459.498195, 1714494459.519586, 21391
2366, 1714494459.530546, 1714494459.552621, 22075
2367, 1714494459.563376, 1714494459.583331, 19955
2368, 1714494459.594881, 1714494459.617392, 22511
2369, 1714494459.627841, 1714494459.655601, 27760
2370, 1714494459.666777, 1714494459.696940, 30163
2371, 1714494459.708789, 1714494459.727876, 19087
2372, 1714494459.739171, 1714494459.759190, 20019
2373, 1714494459.769869, 1714494459.789463, 19594
2374, 1714494459.800577, 1714494459.820546, 19969
2375, 1714494459.831946, 1714494459.851972, 20026
2376, 1714494459.864969, 1714494459.881368, 16399
2377, 1714494459.893299, 1714494459.911142, 17843
2378, 1714494459.922147, 1714494459.939561, 17414
2379, 1714494459.951341, 1714494459.971471, 20130
2380, 1714494459.982365, 1714494460.1225, 18860
2381, 1714494460.11971, 1714494460.44419, 32448
2382, 1714494460.55972, 1714494460.77138, 21166
2383, 1714494460.88585, 1714494460.113174, 24589
2384, 1714494460.125193, 1714494460.144674, 19481
2385, 1714494460.155784, 1714494460.177300, 21516
2386, 1714494460.188328, 1714494460.212383, 24055
2387, 1714494460.223080, 1714494460.247045, 23965
2388, 1714494460.257882, 1714494460.280985, 23103
2389, 1714494460.293469, 1714494460.321396, 27927
2390, 1714494460.332429, 1714494460.359190, 26761
2391, 1714494460.371028, 1714494460.396055, 25027
2392, 1714494460.408200, 1714494460.433510, 25310
2393, 1714494460.444203, 1714494460.466074, 21871
2394, 1714494460.478078, 1714494460.501205, 23127
2395, 1714494460.512069, 1714494460.533615, 21546
2396, 1714494460.544658, 1714494460.571842, 27184
2397, 1714494460.583974, 1714494460.608363, 24389
2398, 1714494460.619227, 1714494460.645481, 26254
2399, 1714494460.656471, 1714494460.680715, 24244
2400, 1714494460.692027, 1714494460.715124, 23097
2401, 1714494460.727547, 1714494460.753787, 26240
2402, 1714494460.766001, 1714494460.791098, 25097
2403, 1714494460.803288, 1714494460.827833, 24545
2404, 1714494460.838182, 1714494460.856104, 17922
2405, 1714494460.868198, 1714494460.886326, 18128
2406, 1714494460.897375, 1714494460.924976, 27601
2407, 1714494460.936548, 1714494460.960726, 24178
2408, 1714494460.972691, 1714494460.999661, 26970
2409, 1714494461.10042, 1714494461.28323, 18281
2410, 1714494461.38910, 1714494461.59112, 20202
2411, 1714494461.71593, 1714494461.96211, 24618
2412, 1714494461.108636, 1714494461.129155, 20519
2413, 1714494461.141122, 1714494461.162023, 20901
2414, 1714494461.173838, 1714494461.194660, 20822
2415, 1714494461.205696, 1714494461.224623, 18927
2416, 1714494461.235732, 1714494461.253277, 17545
2417, 1714494461.265549, 1714494461.288265, 22716
2418, 1714494461.300704, 1714494461.322175, 21471
2419, 1714494461.333718, 1714494461.353246, 19528
2420, 1714494461.363914, 1714494461.385078, 21164
2421, 1714494461.397336, 1714494461.414736, 17400
2422, 1714494461.425279, 1714494461.443691, 18412
2423, 1714494461.455674, 1714494461.475514, 19840
2424, 1714494461.485909, 1714494461.512735, 26826
2425, 1714494461.523307, 1714494461.552263, 28956
2426, 1714494461.562707, 1714494461.592401, 29694
2427, 1714494461.603076, 1714494461.626160, 23084
2428, 1714494461.636381, 1714494461.662899, 26518
2429, 1714494461.673236, 1714494461.699675, 26439
2430, 1714494461.709932, 1714494461.736401, 26469
2431, 1714494461.746652, 1714494461.773015, 26363
2432, 1714494461.783931, 1714494461.807231, 23300
2433, 1714494461.817855, 1714494461.835042, 17187
2434, 1714494461.845375, 1714494461.864221, 18846
2435, 1714494461.874534, 1714494461.897478, 22944
2436, 1714494461.908616, 1714494461.929154, 20538
2437, 1714494461.939438, 1714494461.961886, 22448
2438, 1714494461.972123, 1714494461.999898, 27775
2439, 1714494462.11096, 1714494462.42764, 31668
2440, 1714494462.53088, 1714494462.83719, 30631
2441, 1714494462.94119, 1714494462.128969, 34850
2442, 1714494462.139285, 1714494462.173163, 33878
2443, 1714494462.183445, 1714494462.214804, 31359
2444, 1714494462.225161, 1714494462.254671, 29510
2445, 1714494462.265091, 1714494462.293634, 28543
2446, 1714494462.303924, 1714494462.331936, 28012
2447, 1714494462.342132, 1714494462.365843, 23711
2448, 1714494462.376885, 1714494462.394889, 18004
2449, 1714494462.407076, 1714494462.430610, 23534
2450, 1714494462.442764, 1714494462.464378, 21614
2451, 1714494462.476465, 1714494462.499401, 22936
2452, 1714494462.510521, 1714494462.533301, 22780
2453, 1714494462.544234, 1714494462.569153, 24919
2454, 1714494462.581102, 1714494462.602193, 21091
2455, 1714494462.613939, 1714494462.632770, 18831
2456, 1714494462.643326, 1714494462.662932, 19606
2457, 1714494462.675212, 1714494462.694849, 19637
2458, 1714494462.705311, 1714494462.724568, 19257
2459, 1714494462.735331, 1714494462.754094, 18763
2460, 1714494462.766001, 1714494462.782639, 16638
2461, 1714494462.793445, 1714494462.815247, 21802
2462, 1714494462.826108, 1714494462.847279, 21171
2463, 1714494462.858695, 1714494462.877686, 18991
2464, 1714494462.888033, 1714494462.911932, 23899
2465, 1714494462.922590, 1714494462.940075, 17485
2466, 1714494462.951655, 1714494462.969417, 17762
2467, 1714494462.979674, 1714494462.995904, 16230
2468, 1714494463.7279, 1714494463.30992, 23713
2469, 1714494463.41504, 1714494463.68220, 26716
2470, 1714494463.78991, 1714494463.100807, 21816
2471, 1714494463.111959, 1714494463.133735, 21776
2472, 1714494463.144856, 1714494463.169057, 24201
2473, 1714494463.181295, 1714494463.206622, 25327
2474, 1714494463.217869, 1714494463.242014, 24145
2475, 1714494463.252471, 1714494463.270217, 17746
2476, 1714494463.281261, 1714494463.301126, 19865
2477, 1714494463.311939, 1714494463.333531, 21592
2478, 1714494463.344718, 1714494463.367718, 23000
2479, 1714494463.378943, 1714494463.401171, 22228
2480, 1714494463.412105, 1714494463.432145, 20040
2481, 1714494463.443127, 1714494463.463500, 20373
2482, 1714494463.473707, 1714494463.490815, 17108
2483, 1714494463.501973, 1714494463.520722, 18749
2484, 1714494463.531835, 1714494463.553701, 21866
2485, 1714494463.564220, 1714494463.583354, 19134
2486, 1714494463.595237, 1714494463.618799, 23562
2487, 1714494463.629420, 1714494463.650025, 20605
2488, 1714494463.662609, 1714494463.685299, 22690
2489, 1714494463.697166, 1714494463.717893, 20727
2490, 1714494463.728236, 1714494463.747105, 18869
2491, 1714494463.759934, 1714494463.783867, 23933
2492, 1714494463.794776, 1714494463.816484, 21708
2493, 1714494463.826666, 1714494463.843587, 16921
2494, 1714494463.854151, 1714494463.875003, 20852
2495, 1714494463.887021, 1714494463.908472, 21451
2496, 1714494463.922341, 1714494463.944224, 21883
2497, 1714494463.955035, 1714494463.973447, 18412
2498, 1714494463.984701, 1714494464.8805, 24104
2499, 1714494464.20253, 1714494464.53550, 33297
2500, 1714494464.64450, 1714494464.93438, 28988
2501, 1714494464.105533, 1714494464.135204, 29671
2502, 1714494464.146122, 1714494464.166712, 20590
2503, 1714494464.178077, 1714494464.197282, 19205
2504, 1714494464.208214, 1714494464.231053, 22839
2505, 1714494464.242253, 1714494464.264352, 22099
2506, 1714494464.275394, 1714494464.293914, 18520
2507, 1714494464.304858, 1714494464.325038, 20180
2508, 1714494464.337293, 1714494464.362353, 25060
2509, 1714494464.373215, 1714494464.400942, 27727
2510, 1714494464.413324, 1714494464.447507, 34183
2511, 1714494464.458189, 1714494464.484948, 26759
2512, 1714494464.497091, 1714494464.525424, 28333
2513, 1714494464.536410, 1714494464.566106, 29696
2514, 1714494464.578294, 1714494464.610382, 32088
2515, 1714494464.621378, 1714494464.649288, 27910
2516, 1714494464.661439, 1714494464.689268, 27829
2517, 1714494464.700888, 1714494464.733542, 32654
2518, 1714494464.744427, 1714494464.773644, 29217
2519, 1714494464.784468, 1714494464.812877, 28409
2520, 1714494464.823647, 1714494464.841807, 18160
2521, 1714494464.853896, 1714494464.874095, 20199
2522, 1714494464.885955, 1714494464.908750, 22795
2523, 1714494464.919490, 1714494464.947812, 28322
2524, 1714494464.960327, 1714494464.980255, 19928
2525, 1714494464.991292, 1714494465.13470, 22178
2526, 1714494465.24215, 1714494465.45117, 20902
2527, 1714494465.57348, 1714494465.79086, 21738
2528, 1714494465.89813, 1714494465.114362, 24549
2529, 1714494465.125487, 1714494465.145400, 19913
2530, 1714494465.156398, 1714494465.177724, 21326
2531, 1714494465.189775, 1714494465.214217, 24442
2532, 1714494465.225757, 1714494465.253220, 27463
2533, 1714494465.265284, 1714494465.286046, 20762
2534, 1714494465.298053, 1714494465.320179, 22126
2535, 1714494465.331348, 1714494465.354295, 22947
2536, 1714494465.365073, 1714494465.387000, 21927
2537, 1714494465.397559, 1714494465.419148, 21589
2538, 1714494465.429857, 1714494465.448711, 18854
2539, 1714494465.459213, 1714494465.497484, 38271
2540, 1714494465.509634, 1714494465.533387, 23753
2541, 1714494465.544178, 1714494465.572218, 28040
2542, 1714494465.582520, 1714494465.649949, 67429
2543, 1714494465.661218, 1714494465.712672, 51454
2544, 1714494465.723275, 1714494465.768456, 45181
2545, 1714494465.782071, 1714494465.817715, 35644
2546, 1714494465.829959, 1714494465.869451, 39492
2547, 1714494465.880159, 1714494465.942378, 62219
2548, 1714494465.954319, 1714494466.55419, 101100
2549, 1714494466.65868, 1714494466.119547, 53679
2550, 1714494466.131313, 1714494466.199164, 67851
2551, 1714494466.210857, 1714494466.267203, 56346
2552, 1714494466.294024, 1714494466.357969, 63945
2553, 1714494466.370107, 1714494466.430309, 60202
2554, 1714494466.440705, 1714494466.498140, 57435
2555, 1714494466.510247, 1714494466.597028, 86781
2556, 1714494466.608937, 1714494466.678059, 69122
2557, 1714494466.688780, 1714494466.744069, 55289
2558, 1714494466.755568, 1714494466.803426, 47858
2559, 1714494466.814302, 1714494466.858834, 44532
2560, 1714494466.869862, 1714494466.914871, 45009
2561, 1714494466.926826, 1714494466.971604, 44778
2562, 1714494466.982827, 1714494467.25673, 42846
2563, 1714494467.36058, 1714494467.75763, 39705
2564, 1714494467.87626, 1714494467.133766, 46140
2565, 1714494467.144819, 1714494467.187304, 42485
2566, 1714494467.199290, 1714494467.241664, 42374
2567, 1714494467.252422, 1714494467.294232, 41810
2568, 1714494467.305279, 1714494467.358221, 52942
2569, 1714494467.370066, 1714494467.413155, 43089
2570, 1714494467.424909, 1714494467.470586, 45677
2571, 1714494467.481486, 1714494467.525102, 43616
2572, 1714494467.537198, 1714494467.583948, 46750
2573, 1714494467.596148, 1714494467.642992, 46844
2574, 1714494467.655824, 1714494467.714684, 58860
2575, 1714494467.725617, 1714494467.778310, 52693
2576, 1714494467.789546, 1714494467.847101, 57555
2577, 1714494467.858138, 1714494467.913875, 55737
2578, 1714494467.925959, 1714494467.981427, 55468
2579, 1714494467.991825, 1714494468.42852, 51027
2580, 1714494468.53504, 1714494468.103968, 50464
2581, 1714494468.116312, 1714494468.165302, 48990
2582, 1714494468.176335, 1714494468.225043, 48708
2583, 1714494468.237054, 1714494468.278062, 41008
2584, 1714494468.290866, 1714494468.334572, 43706
2585, 1714494468.345654, 1714494468.385650, 39996
2586, 1714494468.396333, 1714494468.437017, 40684
2587, 1714494468.447883, 1714494468.485673, 37790
2588, 1714494468.496374, 1714494468.540134, 43760
2589, 1714494468.552128, 1714494468.593833, 41705
2590, 1714494468.604818, 1714494468.651480, 46662
2591, 1714494468.661855, 1714494468.716740, 54885
2592, 1714494468.728512, 1714494468.778291, 49779
2593, 1714494468.790834, 1714494468.832376, 41542
2594, 1714494468.842822, 1714494468.883242, 40420
2595, 1714494468.895222, 1714494468.936223, 41001
2596, 1714494468.948488, 1714494468.992303, 43815
2597, 1714494469.3057, 1714494469.55077, 52020
2598, 1714494469.65465, 1714494469.120462, 54997
2599, 1714494469.132449, 1714494469.190264, 57815
2600, 1714494469.202055, 1714494469.256999, 54944
2601, 1714494469.267296, 1714494469.325624, 58328
2602, 1714494469.337745, 1714494469.392959, 55214
2603, 1714494469.403564, 1714494469.458265, 54701
2604, 1714494469.469751, 1714494469.501867, 32116
2605, 1714494469.513850, 1714494469.543945, 30095
2606, 1714494469.555991, 1714494469.585370, 29379
2607, 1714494469.596649, 1714494469.630157, 33508
2608, 1714494469.640752, 1714494469.669911, 29159
2609, 1714494469.680320, 1714494469.706655, 26335
2610, 1714494469.717646, 1714494469.739680, 22034
2611, 1714494469.750575, 1714494469.770547, 19972
2612, 1714494469.781635, 1714494469.803309, 21674
2613, 1714494469.815230, 1714494469.837522, 22292
2614, 1714494469.848728, 1714494469.870696, 21968
2615, 1714494469.882896, 1714494469.903655, 20759
2616, 1714494469.915021, 1714494469.939612, 24591
2617, 1714494469.950584, 1714494469.977192, 26608
2618, 1714494469.988113, 1714494470.13281, 25168
2619, 1714494470.25069, 1714494470.53534, 28465
2620, 1714494470.63999, 1714494470.91819, 27820
2621, 1714494470.104185, 1714494470.132008, 27823
2622, 1714494470.144016, 1714494470.169065, 25049
2623, 1714494470.179917, 1714494470.213625, 33708
2624, 1714494470.227231, 1714494470.255958, 28727
2625, 1714494470.266741, 1714494470.295408, 28667
2626, 1714494470.306863, 1714494470.332643, 25780
2627, 1714494470.343688, 1714494470.372408, 28720
2628, 1714494470.383140, 1714494470.422589, 39449
2629, 1714494470.432986, 1714494470.463304, 30318
2630, 1714494470.473882, 1714494470.501748, 27866
2631, 1714494470.512148, 1714494470.539797, 27649
2632, 1714494470.552089, 1714494470.578596, 26507
2633, 1714494470.589653, 1714494470.613567, 23914
2634, 1714494470.624582, 1714494470.648426, 23844
2635, 1714494470.658975, 1714494470.681482, 22507
2636, 1714494470.692632, 1714494470.716627, 23995
