index, start time, end time, latency (microsecond)
2114, 1714495522.876489, 1714495522.893548, 17059
2115, 1714495522.905729, 1714495522.922776, 17047
2116, 1714495522.935144, 1714495522.950727, 15583
2117, 1714495522.961859, 1714495522.981569, 19710
2118, 1714495522.996356, 1714495523.44000, 47644
2119, 1714495523.55402, 1714495523.80454, 25052
2120, 1714495523.91315, 1714495523.110802, 19487
2121, 1714495523.122375, 1714495523.140428, 18053
2122, 1714495523.150782, 1714495523.164372, 13590
2123, 1714495523.176785, 1714495523.190301, 13516
2124, 1714495523.201249, 1714495523.220283, 19034
2125, 1714495523.233194, 1714495523.257524, 24330
2126, 1714495523.268060, 1714495523.296909, 28849
2127, 1714495523.307817, 1714495523.335428, 27611
2128, 1714495523.347635, 1714495523.367071, 19436
2129, 1714495523.378227, 1714495523.397214, 18987
2130, 1714495523.408507, 1714495523.424740, 16233
2131, 1714495523.435241, 1714495523.449878, 14637
2132, 1714495523.460784, 1714495523.476921, 16137
2133, 1714495523.488397, 1714495523.509315, 20918
2134, 1714495523.519798, 1714495523.539257, 19459
2135, 1714495523.549498, 1714495523.564841, 15343
2136, 1714495523.575971, 1714495523.592845, 16874
2137, 1714495523.604983, 1714495523.623466, 18483
2138, 1714495523.634418, 1714495523.649838, 15420
2139, 1714495523.660366, 1714495523.676241, 15875
2140, 1714495523.687077, 1714495523.704808, 17731
2141, 1714495523.716523, 1714495523.733584, 17061
2142, 1714495523.744663, 1714495523.765290, 20627
2143, 1714495523.777577, 1714495523.793079, 15502
2144, 1714495523.805798, 1714495523.823842, 18044
2145, 1714495523.835900, 1714495523.852433, 16533
2146, 1714495523.862905, 1714495523.879768, 16863
2147, 1714495523.891755, 1714495523.904593, 12838
2148, 1714495523.915708, 1714495523.930613, 14905
2149, 1714495523.943179, 1714495523.957897, 14718
2150, 1714495523.969941, 1714495523.986338, 16397
2151, 1714495523.998142, 1714495524.18685, 20543
2152, 1714495524.29936, 1714495524.62798, 32862
2153, 1714495524.73342, 1714495524.97147, 23805
2154, 1714495524.107451, 1714495524.129075, 21624
2155, 1714495524.139364, 1714495524.155674, 16310
2156, 1714495524.165861, 1714495524.179121, 13260
2157, 1714495524.189328, 1714495524.203291, 13963
2158, 1714495524.214837, 1714495524.231631, 16794
2159, 1714495524.241849, 1714495524.260304, 18455
2160, 1714495524.270615, 1714495524.285274, 14659
2161, 1714495524.295600, 1714495524.310977, 15377
2162, 1714495524.321194, 1714495524.337001, 15807
2163, 1714495524.347255, 1714495524.370880, 23625
2164, 1714495524.381144, 1714495524.401486, 20342
2165, 1714495524.411766, 1714495524.428069, 16303
2166, 1714495524.438574, 1714495524.457411, 18837
2167, 1714495524.468464, 1714495524.482054, 13590
2168, 1714495524.492352, 1714495524.515046, 22694
2169, 1714495524.525309, 1714495524.540749, 15440
2170, 1714495524.551450, 1714495524.566719, 15269
2171, 1714495524.576982, 1714495524.595941, 18959
2172, 1714495524.606154, 1714495524.618292, 12138
2173, 1714495524.628586, 1714495524.643172, 14586
2174, 1714495524.653418, 1714495524.667220, 13802
2175, 1714495524.677807, 1714495524.692828, 15021
2176, 1714495524.703842, 1714495524.720690, 16848
2177, 1714495524.731043, 1714495524.751243, 20200
2178, 1714495524.761509, 1714495524.776490, 14981
2179, 1714495524.786767, 1714495524.803397, 16630
2180, 1714495524.815675, 1714495524.831784, 16109
2181, 1714495524.842631, 1714495524.857550, 14919
2182, 1714495524.868643, 1714495524.883318, 14675
2183, 1714495524.895512, 1714495524.912151, 16639
2184, 1714495524.924596, 1714495524.940563, 15967
2185, 1714495524.951630, 1714495524.968793, 17163
2186, 1714495524.979632, 1714495524.994754, 15122
2187, 1714495525.6587, 1714495525.27433, 20846
2188, 1714495525.41429, 1714495525.58257, 16828
2189, 1714495525.69517, 1714495525.85339, 15822
2190, 1714495525.97481, 1714495525.113238, 15757
2191, 1714495525.125568, 1714495525.141773, 16205
2192, 1714495525.152408, 1714495525.166819, 14411
2193, 1714495525.177923, 1714495525.194491, 16568
2194, 1714495525.205365, 1714495525.220723, 15358
2195, 1714495525.232496, 1714495525.247977, 15481
2196, 1714495525.258691, 1714495525.275303, 16612
2197, 1714495525.285750, 1714495525.299949, 14199
2198, 1714495525.311209, 1714495525.327737, 16528
2199, 1714495525.338248, 1714495525.353928, 15680
2200, 1714495525.365329, 1714495525.381746, 16417
2201, 1714495525.392519, 1714495525.408506, 15987
2202, 1714495525.419760, 1714495525.435691, 15931
2203, 1714495525.447534, 1714495525.465481, 17947
2204, 1714495525.475955, 1714495525.491146, 15191
2205, 1714495525.503526, 1714495525.521571, 18045
2206, 1714495525.532655, 1714495525.549534, 16879
2207, 1714495525.561878, 1714495525.578244, 16366
2208, 1714495525.590315, 1714495525.605614, 15299
2209, 1714495525.616655, 1714495525.631160, 14505
2210, 1714495525.643776, 1714495525.661651, 17875
2211, 1714495525.672729, 1714495525.689484, 16755
2212, 1714495525.700545, 1714495525.716534, 15989
2213, 1714495525.728893, 1714495525.745528, 16635
2214, 1714495525.757789, 1714495525.774769, 16980
2215, 1714495525.785898, 1714495525.801733, 15835
2216, 1714495525.812879, 1714495525.829344, 16465
2217, 1714495525.840039, 1714495525.857575, 17536
2218, 1714495525.868600, 1714495525.881743, 13143
2219, 1714495525.894386, 1714495525.911581, 17195
2220, 1714495525.923018, 1714495525.939120, 16102
2221, 1714495525.951843, 1714495525.968193, 16350
2222, 1714495525.978917, 1714495525.995373, 16456
2223, 1714495526.6423, 1714495526.23174, 16751
2224, 1714495526.35437, 1714495526.52236, 16799
2225, 1714495526.62749, 1714495526.79861, 17112
2226, 1714495526.90954, 1714495526.109049, 18095
2227, 1714495526.121090, 1714495526.141038, 19948
2228, 1714495526.153280, 1714495526.175180, 21900
2229, 1714495526.186871, 1714495526.205863, 18992
2230, 1714495526.218125, 1714495526.237423, 19298
2231, 1714495526.249076, 1714495526.268862, 19786
2232, 1714495526.279828, 1714495526.299183, 19355
2233, 1714495526.311526, 1714495526.329746, 18220
2234, 1714495526.340954, 1714495526.360651, 19697
2235, 1714495526.371739, 1714495526.393135, 21396
2236, 1714495526.403639, 1714495526.422848, 19209
2237, 1714495526.435601, 1714495526.456260, 20659
2238, 1714495526.467142, 1714495526.485121, 17979
2239, 1714495526.496213, 1714495526.513558, 17345
2240, 1714495526.524947, 1714495526.544904, 19957
2241, 1714495526.556737, 1714495526.576812, 20075
2242, 1714495526.587942, 1714495526.607250, 19308
2243, 1714495526.619220, 1714495526.638177, 18957
2244, 1714495526.650472, 1714495526.671681, 21209
2245, 1714495526.682997, 1714495526.702281, 19284
2246, 1714495526.714375, 1714495526.731776, 17401
2247, 1714495526.744195, 1714495526.763308, 19113
2248, 1714495526.774193, 1714495526.791846, 17653
2249, 1714495526.802845, 1714495526.818588, 15743
2250, 1714495526.829900, 1714495526.845181, 15281
2251, 1714495526.857584, 1714495526.873368, 15784
2252, 1714495526.884256, 1714495526.901862, 17606
2253, 1714495526.913933, 1714495526.931502, 17569
2254, 1714495526.942662, 1714495526.958627, 15965
2255, 1714495526.971311, 1714495526.989388, 18077
2256, 1714495527.149, 1714495527.17731, 17582
2257, 1714495527.30048, 1714495527.47341, 17293
2258, 1714495527.58284, 1714495527.72873, 14589
2259, 1714495527.83236, 1714495527.100653, 17417
2260, 1714495527.111600, 1714495527.130338, 18738
2261, 1714495527.141460, 1714495527.155823, 14363
2262, 1714495527.166983, 1714495527.182071, 15088
2263, 1714495527.194533, 1714495527.210041, 15508
2264, 1714495527.222926, 1714495527.240857, 17931
2265, 1714495527.253198, 1714495527.271673, 18475
2266, 1714495527.282816, 1714495527.298800, 15984
2267, 1714495527.309427, 1714495527.329827, 20400
2268, 1714495527.340726, 1714495527.365251, 24525
2269, 1714495527.375985, 1714495527.403613, 27628
2270, 1714495527.415165, 1714495527.445924, 30759
2271, 1714495527.457442, 1714495527.480354, 22912
2272, 1714495527.491483, 1714495527.505921, 14438
2273, 1714495527.518087, 1714495527.535238, 17151
2274, 1714495527.546284, 1714495527.559627, 13343
2275, 1714495527.572133, 1714495527.587837, 15704
2276, 1714495527.598470, 1714495527.610931, 12461
2277, 1714495527.623074, 1714495527.637320, 14246
2278, 1714495527.648518, 1714495527.666035, 17517
2279, 1714495527.677212, 1714495527.695957, 18745
2280, 1714495527.708411, 1714495527.726843, 18432
2281, 1714495527.738960, 1714495527.757657, 18697
2282, 1714495527.768379, 1714495527.782836, 14457
2283, 1714495527.795468, 1714495527.811621, 16153
2284, 1714495527.823003, 1714495527.838030, 15027
2285, 1714495527.849510, 1714495527.867802, 18292
2286, 1714495527.879007, 1714495527.896700, 17693
2287, 1714495527.908742, 1714495527.926328, 17586
2288, 1714495527.937224, 1714495527.953485, 16261
2289, 1714495527.964268, 1714495527.980200, 15932
2290, 1714495527.991337, 1714495528.11585, 20248
2291, 1714495528.22814, 1714495528.39049, 16235
2292, 1714495528.51045, 1714495528.68448, 17403
2293, 1714495528.80150, 1714495528.95193, 15043
2294, 1714495528.105984, 1714495528.121547, 15563
2295, 1714495528.132601, 1714495528.147504, 14903
2296, 1714495528.158024, 1714495528.173146, 15122
2297, 1714495528.183669, 1714495528.201374, 17705
2298, 1714495528.212075, 1714495528.227598, 15523
2299, 1714495528.239449, 1714495528.251831, 12382
2300, 1714495528.262936, 1714495528.279074, 16138
2301, 1714495528.290122, 1714495528.306592, 16470
2302, 1714495528.317736, 1714495528.331855, 14119
2303, 1714495528.343943, 1714495528.359402, 15459
2304, 1714495528.370846, 1714495528.391080, 20234
2305, 1714495528.402865, 1714495528.418863, 15998
2306, 1714495528.429994, 1714495528.447786, 17792
2307, 1714495528.459172, 1714495528.475169, 15997
2308, 1714495528.485781, 1714495528.502644, 16863
2309, 1714495528.513776, 1714495528.528720, 14944
2310, 1714495528.540431, 1714495528.552372, 11941
2311, 1714495528.563243, 1714495528.577087, 13844
2312, 1714495528.589674, 1714495528.605678, 16004
2313, 1714495528.616999, 1714495528.632759, 15760
2314, 1714495528.643471, 1714495528.660187, 16716
2315, 1714495528.670970, 1714495528.686963, 15993
2316, 1714495528.697187, 1714495528.708819, 11632
2317, 1714495528.720869, 1714495528.734571, 13702
2318, 1714495528.745911, 1714495528.758313, 12402
2319, 1714495528.769257, 1714495528.781260, 12003
2320, 1714495528.792340, 1714495528.812658, 20318
2321, 1714495528.823615, 1714495528.846755, 23140
2322, 1714495528.857726, 1714495528.879162, 21436
2323, 1714495528.889882, 1714495528.907974, 18092
2324, 1714495528.919183, 1714495528.934923, 15740
2325, 1714495528.945223, 1714495528.959664, 14441
2326, 1714495528.970391, 1714495528.985226, 14835
2327, 1714495528.995930, 1714495529.12571, 16641
2328, 1714495529.23487, 1714495529.38191, 14704
2329, 1714495529.49219, 1714495529.65017, 15798
2330, 1714495529.75932, 1714495529.92000, 16068
2331, 1714495529.102797, 1714495529.118774, 15977
2332, 1714495529.130786, 1714495529.152282, 21496
2333, 1714495529.162575, 1714495529.184533, 21958
2334, 1714495529.196190, 1714495529.222841, 26651
2335, 1714495529.233569, 1714495529.270583, 37014
2336, 1714495529.281349, 1714495529.313383, 32034
2337, 1714495529.324484, 1714495529.354789, 30305
2338, 1714495529.365893, 1714495529.394744, 28851
2339, 1714495529.406335, 1714495529.437293, 30958
2340, 1714495529.447893, 1714495529.477476, 29583
2341, 1714495529.488190, 1714495529.520114, 31924
2342, 1714495529.532073, 1714495529.562245, 30172
2343, 1714495529.575180, 1714495529.607882, 32702
2344, 1714495529.620169, 1714495529.652653, 32484
2345, 1714495529.663307, 1714495529.695420, 32113
2346, 1714495529.706957, 1714495529.740471, 33514
2347, 1714495529.751811, 1714495529.784175, 32364
2348, 1714495529.796470, 1714495529.832727, 36257
2349, 1714495529.843844, 1714495529.875839, 31995
2350, 1714495529.887221, 1714495529.919377, 32156
2351, 1714495529.931276, 1714495529.964095, 32819
2352, 1714495529.975239, 1714495530.9284, 34045
2353, 1714495530.20364, 1714495530.55351, 34987
2354, 1714495530.66420, 1714495530.100349, 33929
2355, 1714495530.112517, 1714495530.143243, 30726
2356, 1714495530.155318, 1714495530.188502, 33184
2357, 1714495530.199539, 1714495530.228097, 28558
2358, 1714495530.240146, 1714495530.270715, 30569
2359, 1714495530.281094, 1714495530.311726, 30632
2360, 1714495530.322987, 1714495530.349878, 26891
2361, 1714495530.361785, 1714495530.387875, 26090
2362, 1714495530.400428, 1714495530.427495, 27067
2363, 1714495530.438409, 1714495530.452537, 14128
2364, 1714495530.463388, 1714495530.479791, 16403
2365, 1714495530.490776, 1714495530.507594, 16818
2366, 1714495530.519739, 1714495530.536269, 16530
2367, 1714495530.547382, 1714495530.564960, 17578
2368, 1714495530.576759, 1714495530.591252, 14493
2369, 1714495530.603541, 1714495530.618743, 15202
2370, 1714495530.629743, 1714495530.645122, 15379
2371, 1714495530.655773, 1714495530.671519, 15746
2372, 1714495530.682153, 1714495530.697636, 15483
2373, 1714495530.708532, 1714495530.722586, 14054
2374, 1714495530.733595, 1714495530.749260, 15665
2375, 1714495530.761841, 1714495530.780568, 18727
2376, 1714495530.791710, 1714495530.808832, 17122
2377, 1714495530.821464, 1714495530.837304, 15840
2378, 1714495530.848343, 1714495530.864839, 16496
2379, 1714495530.875742, 1714495530.890097, 14355
2380, 1714495530.900492, 1714495530.913518, 13026
2381, 1714495530.924438, 1714495530.938926, 14488
2382, 1714495530.951619, 1714495530.967754, 16135
2383, 1714495530.978912, 1714495530.994708, 15796
2384, 1714495531.5601, 1714495531.18841, 13240
2385, 1714495531.29429, 1714495531.44316, 14887
2386, 1714495531.55510, 1714495531.72064, 16554
2387, 1714495531.83726, 1714495531.99193, 15467
2388, 1714495531.109868, 1714495531.124909, 15041
2389, 1714495531.137343, 1714495531.151728, 14385
2390, 1714495531.163770, 1714495531.176922, 13152
2391, 1714495531.190581, 1714495531.203784, 13203
2392, 1714495531.214622, 1714495531.230600, 15978
2393, 1714495531.243051, 1714495531.259037, 15986
2394, 1714495531.271206, 1714495531.288717, 17511
2395, 1714495531.300097, 1714495531.315940, 15843
2396, 1714495531.328143, 1714495531.344255, 16112
2397, 1714495531.355560, 1714495531.370526, 14966
2398, 1714495531.381491, 1714495531.399066, 17575
2399, 1714495531.410073, 1714495531.425092, 15019
2400, 1714495531.437511, 1714495531.453852, 16341
2401, 1714495531.466176, 1714495531.485179, 19003
2402, 1714495531.497091, 1714495531.511586, 14495
2403, 1714495531.522590, 1714495531.537610, 15020
2404, 1714495531.548431, 1714495531.563238, 14807
2405, 1714495531.574318, 1714495531.590679, 16361
2406, 1714495531.602662, 1714495531.617437, 14775
2407, 1714495531.629458, 1714495531.644627, 15169
2408, 1714495531.655946, 1714495531.671206, 15260
2409, 1714495531.682198, 1714495531.696586, 14388
2410, 1714495531.707293, 1714495531.722722, 15429
2411, 1714495531.734943, 1714495531.750531, 15588
2412, 1714495531.761484, 1714495531.776087, 14603
2413, 1714495531.788360, 1714495531.804144, 15784
2414, 1714495531.816495, 1714495531.833235, 16740
2415, 1714495531.845529, 1714495531.863329, 17800
2416, 1714495531.874355, 1714495531.893641, 19286
2417, 1714495531.906331, 1714495531.922030, 15699
2418, 1714495531.934083, 1714495531.948892, 14809
2419, 1714495531.960932, 1714495531.977002, 16070
2420, 1714495531.987988, 1714495532.4369, 16381
2421, 1714495532.14767, 1714495532.28504, 13737
2422, 1714495532.40725, 1714495532.57827, 17102
2423, 1714495532.69833, 1714495532.85466, 15633
2424, 1714495532.95793, 1714495532.109746, 13953
2425, 1714495532.121312, 1714495532.136003, 14691
2426, 1714495532.148254, 1714495532.164466, 16212
2427, 1714495532.175368, 1714495532.190914, 15546
2428, 1714495532.202953, 1714495532.218594, 15641
2429, 1714495532.229693, 1714495532.244630, 14937
2430, 1714495532.255769, 1714495532.271869, 16100
2431, 1714495532.282255, 1714495532.297679, 15424
2432, 1714495532.309168, 1714495532.325064, 15896
2433, 1714495532.335909, 1714495532.350710, 14801
2434, 1714495532.363022, 1714495532.379721, 16699
2435, 1714495532.390923, 1714495532.407685, 16762
2436, 1714495532.419120, 1714495532.437315, 18195
2437, 1714495532.448058, 1714495532.463813, 15755
2438, 1714495532.475235, 1714495532.491763, 16528
2439, 1714495532.502775, 1714495532.517660, 14885
2440, 1714495532.529013, 1714495532.546885, 17872
2441, 1714495532.558637, 1714495532.582134, 23497
2442, 1714495532.593977, 1714495532.612982, 19005
2443, 1714495532.623944, 1714495532.637571, 13627
2444, 1714495532.648614, 1714495532.672707, 24093
2445, 1714495532.683024, 1714495532.695543, 12519
2446, 1714495532.705978, 1714495532.721688, 15710
2447, 1714495532.732930, 1714495532.749082, 16152
2448, 1714495532.761362, 1714495532.777760, 16398
2449, 1714495532.789520, 1714495532.803813, 14293
2450, 1714495532.814761, 1714495532.828693, 13932
2451, 1714495532.839667, 1714495532.855947, 16280
2452, 1714495532.866319, 1714495532.887933, 21614
2453, 1714495532.898985, 1714495532.916081, 17096
2454, 1714495532.928176, 1714495532.944026, 15850
2455, 1714495532.956137, 1714495532.973560, 17423
2456, 1714495532.984276, 1714495532.999146, 14870
2457, 1714495533.10231, 1714495533.27233, 17002
2458, 1714495533.38350, 1714495533.53284, 14934
2459, 1714495533.65707, 1714495533.81684, 15977
2460, 1714495533.93106, 1714495533.109876, 16770
2461, 1714495533.120976, 1714495533.136141, 15165
2462, 1714495533.148291, 1714495533.167701, 19410
2463, 1714495533.178803, 1714495533.194267, 15464
2464, 1714495533.205114, 1714495533.219796, 14682
2465, 1714495533.232349, 1714495533.251603, 19254
2466, 1714495533.262740, 1714495533.277103, 14363
2467, 1714495533.288989, 1714495533.305591, 16602
2468, 1714495533.316823, 1714495533.331933, 15110
2469, 1714495533.344680, 1714495533.359965, 15285
2470, 1714495533.372091, 1714495533.388016, 15925
2471, 1714495533.400310, 1714495533.416236, 15926
2472, 1714495533.428236, 1714495533.445954, 17718
2473, 1714495533.458152, 1714495533.474289, 16137
2474, 1714495533.484743, 1714495533.500020, 15277
2475, 1714495533.511906, 1714495533.523882, 11976
2476, 1714495533.535278, 1714495533.550732, 15454
2477, 1714495533.561616, 1714495533.578228, 16612
2478, 1714495533.589688, 1714495533.611562, 21874
2479, 1714495533.623012, 1714495533.639450, 16438
2480, 1714495533.651101, 1714495533.667043, 15942
2481, 1714495533.679263, 1714495533.695943, 16680
2482, 1714495533.707581, 1714495533.723113, 15532
2483, 1714495533.735376, 1714495533.752197, 16821
2484, 1714495533.763632, 1714495533.781421, 17789
2485, 1714495533.792839, 1714495533.820845, 28006
2486, 1714495533.831588, 1714495533.846772, 15184
2487, 1714495533.858910, 1714495533.876072, 17162
2488, 1714495533.887123, 1714495533.903104, 15981
2489, 1714495533.913665, 1714495533.927605, 13940
2490, 1714495533.939025, 1714495533.954131, 15106
2491, 1714495533.966790, 1714495533.983456, 16666
2492, 1714495533.994934, 1714495534.12817, 17883
2493, 1714495534.25732, 1714495534.41237, 15505
2494, 1714495534.53527, 1714495534.69234, 15707
2495, 1714495534.80985, 1714495534.99566, 18581
2496, 1714495534.111505, 1714495534.126762, 15257
2497, 1714495534.137876, 1714495534.152548, 14672
2498, 1714495534.163556, 1714495534.179311, 15755
2499, 1714495534.191066, 1714495534.206805, 15739
2500, 1714495534.217895, 1714495534.232555, 14660
2501, 1714495534.243830, 1714495534.259588, 15758
2502, 1714495534.270223, 1714495534.286078, 15855
2503, 1714495534.296405, 1714495534.312506, 16101
2504, 1714495534.324387, 1714495534.340379, 15992
2505, 1714495534.351766, 1714495534.366640, 14874
2506, 1714495534.377736, 1714495534.392289, 14553
2507, 1714495534.403901, 1714495534.420337, 16436
2508, 1714495534.432150, 1714495534.448903, 16753
2509, 1714495534.461549, 1714495534.476680, 15131
2510, 1714495534.487360, 1714495534.504139, 16779
2511, 1714495534.515965, 1714495534.533579, 17614
2512, 1714495534.544720, 1714495534.560066, 15346
2513, 1714495534.572600, 1714495534.590282, 17682
2514, 1714495534.602062, 1714495534.618897, 16835
2515, 1714495534.630747, 1714495534.643824, 13077
2516, 1714495534.655561, 1714495534.671022, 15461
2517, 1714495534.681773, 1714495534.697708, 15935
2518, 1714495534.707981, 1714495534.722814, 14833
2519, 1714495534.734622, 1714495534.745806, 11184
2520, 1714495534.758121, 1714495534.771642, 13521
2521, 1714495534.784085, 1714495534.806693, 22608
2522, 1714495534.817422, 1714495534.834845, 17423
2523, 1714495534.846904, 1714495534.869290, 22386
2524, 1714495534.881312, 1714495534.900714, 19402
2525, 1714495534.912325, 1714495534.928003, 15678
2526, 1714495534.940122, 1714495534.957728, 17606
2527, 1714495534.968822, 1714495534.985053, 16231
2528, 1714495534.996286, 1714495535.17464, 21178
2529, 1714495535.29820, 1714495535.46624, 16804
2530, 1714495535.57766, 1714495535.75255, 17489
2531, 1714495535.87483, 1714495535.105828, 18345
2532, 1714495535.116763, 1714495535.132009, 15246
2533, 1714495535.143640, 1714495535.159619, 15979
2534, 1714495535.170479, 1714495535.185597, 15118
2535, 1714495535.196670, 1714495535.216794, 20124
2536, 1714495535.228264, 1714495535.247353, 19089
2537, 1714495535.257988, 1714495535.280952, 22964
2538, 1714495535.293306, 1714495535.310134, 16828
2539, 1714495535.321392, 1714495535.339067, 17675
2540, 1714495535.349323, 1714495535.366817, 17494
2541, 1714495535.377126, 1714495535.395776, 18650
2542, 1714495535.406034, 1714495535.421121, 15087
2543, 1714495535.431370, 1714495535.442732, 11362
2544, 1714495535.453022, 1714495535.470997, 17975
2545, 1714495535.481248, 1714495535.497377, 16129
2546, 1714495535.507671, 1714495535.524560, 16889
2547, 1714495535.534835, 1714495535.552839, 18004
2548, 1714495535.563125, 1714495535.576707, 13582
2549, 1714495535.587008, 1714495535.600784, 13776
2550, 1714495535.610995, 1714495535.623675, 12680
2551, 1714495535.633908, 1714495535.649077, 15169
2552, 1714495535.659311, 1714495535.671318, 12007
2553, 1714495535.681537, 1714495535.694686, 13149
2554, 1714495535.704964, 1714495535.722353, 17389
2555, 1714495535.732898, 1714495535.751112, 18214
2556, 1714495535.762153, 1714495535.798146, 35993
2557, 1714495535.808521, 1714495535.850823, 42302
2558, 1714495535.861475, 1714495535.895590, 34115
2559, 1714495535.905836, 1714495535.933449, 27613
2560, 1714495535.943810, 1714495535.972001, 28191
2561, 1714495535.982284, 1714495536.12016, 29732
2562, 1714495536.22319, 1714495536.52689, 30370
2563, 1714495536.63697, 1714495536.90230, 26533
2564, 1714495536.100581, 1714495536.132776, 32195
2565, 1714495536.143201, 1714495536.172893, 29692
2566, 1714495536.185398, 1714495536.217148, 31750
2567, 1714495536.228616, 1714495536.244843, 16227
2568, 1714495536.256531, 1714495536.269357, 12826
2569, 1714495536.280061, 1714495536.296419, 16358
2570, 1714495536.307950, 1714495536.324509, 16559
2571, 1714495536.335215, 1714495536.347891, 12676
2572, 1714495536.360064, 1714495536.375922, 15858
2573, 1714495536.387537, 1714495536.401425, 13888
2574, 1714495536.412436, 1714495536.427614, 15178
2575, 1714495536.439030, 1714495536.454617, 15587
2576, 1714495536.466911, 1714495536.482649, 15738
2577, 1714495536.493673, 1714495536.509983, 16310
2578, 1714495536.521327, 1714495536.536113, 14786
2579, 1714495536.548028, 1714495536.562607, 14579
2580, 1714495536.573743, 1714495536.589667, 15924
2581, 1714495536.600675, 1714495536.616523, 15848
2582, 1714495536.627752, 1714495536.642147, 14395
2583, 1714495536.654305, 1714495536.670973, 16668
2584, 1714495536.682044, 1714495536.698101, 16057
2585, 1714495536.708517, 1714495536.723021, 14504
2586, 1714495536.735786, 1714495536.753423, 17637
2587, 1714495536.764184, 1714495536.776205, 12021
2588, 1714495536.788873, 1714495536.805425, 16552
2589, 1714495536.817623, 1714495536.834869, 17246
2590, 1714495536.846615, 1714495536.863628, 17013
2591, 1714495536.875523, 1714495536.889057, 13534
2592, 1714495536.900086, 1714495536.916443, 16357
2593, 1714495536.928010, 1714495536.944278, 16268
2594, 1714495536.956224, 1714495536.972424, 16200
2595, 1714495536.983020, 1714495536.996218, 13198
2596, 1714495537.7020, 1714495537.19672, 12652
2597, 1714495537.31512, 1714495537.45267, 13755
2598, 1714495537.57264, 1714495537.72580, 15316
2599, 1714495537.84012, 1714495537.100325, 16313
2600, 1714495537.112180, 1714495537.128766, 16586
2601, 1714495537.139854, 1714495537.156539, 16685
2602, 1714495537.167224, 1714495537.182745, 15521
2603, 1714495537.193755, 1714495537.209753, 15998
2604, 1714495537.221639, 1714495537.236261, 14622
2605, 1714495537.247256, 1714495537.263738, 16482
2606, 1714495537.276475, 1714495537.291438, 14963
2607, 1714495537.301840, 1714495537.316972, 15132
2608, 1714495537.331073, 1714495537.351832, 20759
2609, 1714495537.364069, 1714495537.378547, 14478
2610, 1714495537.389607, 1714495537.403243, 13636
2611, 1714495537.414979, 1714495537.432896, 17917
2612, 1714495537.443479, 1714495537.460512, 17033
2613, 1714495537.472102, 1714495537.493010, 20908
2614, 1714495537.503295, 1714495537.527428, 24133
2615, 1714495537.538437, 1714495537.555579, 17142
2616, 1714495537.566576, 1714495537.583784, 17208
2617, 1714495537.595760, 1714495537.612704, 16944
2618, 1714495537.623836, 1714495537.643797, 19961
2619, 1714495537.654751, 1714495537.674629, 19878
2620, 1714495537.685526, 1714495537.701172, 15646
2621, 1714495537.712181, 1714495537.725546, 13365
2622, 1714495537.737670, 1714495537.752471, 14801
2623, 1714495537.763398, 1714495537.777722, 14324
2624, 1714495537.790287, 1714495537.804654, 14367
2625, 1714495537.816620, 1714495537.834632, 18012
2626, 1714495537.846678, 1714495537.859343, 12665
2627, 1714495537.869598, 1714495537.884819, 15221
2628, 1714495537.896954, 1714495537.913645, 16691
2629, 1714495537.923921, 1714495537.940313, 16392
2630, 1714495537.950851, 1714495537.968250, 17399
2631, 1714495537.978833, 1714495537.996113, 17280
2632, 1714495538.8163, 1714495538.25201, 17038
2633, 1714495538.35663, 1714495538.50595, 14932
2634, 1714495538.61864, 1714495538.77497, 15633
2635, 1714495538.89082, 1714495538.105404, 16322
2636, 1714495538.116537, 1714495538.133047, 16510
2637, 1714495538.144048, 1714495538.159867, 15819
2638, 1714495538.170761, 1714495538.186895, 16134
2639, 1714495538.198530, 1714495538.217216, 18686
2640, 1714495538.228378, 1714495538.244874, 16496
2641, 1714495538.257127, 1714495538.328507, 71380
2642, 1714495538.340502, 1714495538.392950, 52448
2643, 1714495538.403717, 1714495538.419909, 16192
2644, 1714495538.431732, 1714495538.445983, 14251
2645, 1714495538.457718, 1714495538.473010, 15292
2646, 1714495538.484619, 1714495538.499744, 15125
2647, 1714495538.512240, 1714495538.526813, 14573
2648, 1714495538.537760, 1714495538.551233, 13473
2649, 1714495538.564120, 1714495538.578971, 14851
2650, 1714495538.589980, 1714495538.606029, 16049
2651, 1714495538.618259, 1714495538.633539, 15280
2652, 1714495538.644604, 1714495538.660784, 16180
2653, 1714495538.671667, 1714495538.687442, 15775
2654, 1714495538.698719, 1714495538.717682, 18963
2655, 1714495538.728515, 1714495538.745401, 16886
2656, 1714495538.756398, 1714495538.770920, 14522
2657, 1714495538.783181, 1714495538.797799, 14618
2658, 1714495538.808580, 1714495538.823475, 14895
2659, 1714495538.834775, 1714495538.853017, 18242
2660, 1714495538.863834, 1714495538.882648, 18814
2661, 1714495538.892949, 1714495538.911072, 18123
2662, 1714495538.921768, 1714495538.937949, 16181
2663, 1714495538.949950, 1714495538.966646, 16696
2664, 1714495538.977431, 1714495538.992632, 15201
2665, 1714495539.3451, 1714495539.19696, 16245
2666, 1714495539.30606, 1714495539.48026, 17420
2667, 1714495539.60254, 1714495539.76582, 16328
2668, 1714495539.87788, 1714495539.105002, 17214
2669, 1714495539.115399, 1714495539.131609, 16210
2670, 1714495539.142607, 1714495539.156711, 14104
2671, 1714495539.168893, 1714495539.185481, 16588
2672, 1714495539.196802, 1714495539.213484, 16682
